,Id,Pred,Season,team0,team1,wins0,wins1,avg_fgm0,avg_fgm1,std_fgm0,std_fgm1,avg_fga0,avg_fga1,std_fga0,std_fga1,avg_fgm30,avg_fgm31,std_fgm30,std_fgm31,avg_fga30,avg_fga31,std_fga30,std_fga31,avg_ftm0,avg_ftm1,std_ftm0,std_ftm1,avg_fta0,avg_fta1,std_fta0,std_fta1,avg_or0,avg_or1,std_or0,std_or1,avg_dr0,avg_dr1,std_dr0,std_dr1,avg_ast0,avg_ast1,std_ast0,std_ast1,avg_to0,avg_to1,std_to0,std_to1,avg_stl0,avg_stl1,std_stl0,std_stl1,avg_blk0,avg_blk1,std_blk0,std_blk1,avg_pf0,avg_pf1,std_pf0,std_pf1,ftr0,ftr1,efg0,efg1,to_p0,to_p1,orp0,orp1
6361,2014_1304_1438,0.5,2014,1304,1438,19,28,22.45,23.06,3.29,4.34,52.58,50.97,6.46,5.47,5.94,5.5,2.08,2.4,17.52,15.09,4.07,4.49,16.16,14.32,7.12,5.98,22.48,21.59,9.36,8.48,8.81,10.91,3.5,2.95,24.55,24.65,4.07,4.68,9.58,13.09,3.41,4.08,10.9,10.21,3.25,3.28,6.87,5.32,2.68,2.91,2.97,3.97,1.74,1.99,20.29,16.06,4.77,3.84,0.44,0.43,0.49,0.51,0.28,0.28,0.26,0.35
6362,2014_1304_1444,0.5,2014,1304,1444,19,22,22.45,23.71,3.29,5.73,52.58,50.81,6.46,7.1,5.94,5.87,2.08,2.47,17.52,17.81,4.07,3.99,16.16,18.87,7.12,7.16,22.48,26.29,9.36,9.22,8.81,9.65,3.5,2.89,24.55,24.87,4.07,4.74,9.58,11.1,3.41,3.7,10.9,14.16,3.25,4.04,6.87,5.74,2.68,2.71,2.97,3.48,1.74,2.29,20.29,18.29,4.77,4.85,0.44,0.53,0.49,0.52,0.28,0.46,0.26,0.32
6363,2014_1304_1451,0.5,2014,1304,1451,19,17,22.45,23.29,3.29,3.63,52.58,49.11,6.46,6.41,5.94,7.21,2.08,2.53,17.52,18.32,4.07,4.09,16.16,18.11,7.12,5.88,22.48,24.54,9.36,7.54,8.81,8.21,3.5,2.88,24.55,25.14,4.07,4.48,9.58,12.89,3.41,4.21,10.9,12.39,3.25,2.99,6.87,3.75,2.68,1.82,2.97,3.86,1.74,1.94,20.29,18.39,4.77,3.63,0.44,0.52,0.49,0.55,0.28,0.34,0.26,0.28
6364,2014_1304_1454,0.5,2014,1304,1454,19,20,22.45,22.79,3.29,4.11,52.58,53.09,6.46,5.9,5.94,7.12,2.08,2.87,17.52,21.61,4.07,4.71,16.16,17.7,7.12,5.81,22.48,24.15,9.36,7.44,8.81,9.79,3.5,3.56,24.55,23.52,4.07,5.2,9.58,13.24,3.41,4.27,10.9,13.64,3.25,3.59,6.87,5.64,2.68,2.18,2.97,2.42,1.74,1.89,20.29,18.3,4.77,3.31,0.44,0.46,0.49,0.5,0.28,0.37,0.26,0.29
6365,2014_1304_1455,0.5,2014,1304,1455,19,33,22.45,24.73,3.29,3.17,52.58,54.09,6.46,5.33,5.94,6.85,2.08,2.2,17.52,19.73,4.07,4.98,16.16,18.64,7.12,5.75,22.48,25.58,9.36,7.27,8.81,11.88,3.5,3.25,24.55,26.73,4.07,3.86,9.58,13.36,3.41,2.92,10.9,10.45,3.25,3.04,6.87,6.85,2.68,2.21,2.97,5.12,1.74,2.56,20.29,16.91,4.77,3.21,0.44,0.48,0.49,0.52,0.28,0.27,0.26,0.35
6366,2014_1304_1458,0.5,2014,1304,1458,19,26,22.45,24.21,3.29,5.02,52.58,52.88,6.46,5.88,5.94,7.76,2.08,2.29,17.52,20.79,4.07,3.7,16.16,17.36,7.12,6.71,22.48,23.33,9.36,8.07,8.81,8.79,3.5,2.93,24.55,24.39,4.07,4.44,9.58,12.12,3.41,3.2,10.9,8.06,3.25,2.98,6.87,5.0,2.68,2.3,2.97,3.52,1.74,1.99,20.29,14.94,4.77,3.32,0.44,0.46,0.49,0.53,0.28,0.19,0.26,0.28
6367,2014_1304_1459,0.5,2014,1304,1459,19,17,22.45,23.76,3.29,4.45,52.58,54.07,6.46,4.93,5.94,5.72,2.08,2.25,17.52,15.97,4.07,4.78,16.16,12.17,7.12,3.9,22.48,18.31,9.36,4.84,8.81,10.55,3.5,3.76,24.55,21.97,4.07,4.63,9.58,12.14,3.41,3.79,10.9,10.28,3.25,3.79,6.87,6.07,2.68,2.56,2.97,1.55,1.74,1.24,20.29,17.62,4.77,3.66,0.44,0.34,0.49,0.49,0.28,0.27,0.26,0.31
6368,2014_1304_1462,0.5,2014,1304,1462,19,21,22.45,25.64,3.29,3.93,52.58,54.39,6.46,7.59,5.94,5.21,2.08,2.56,17.52,14.73,4.07,5.01,16.16,15.73,7.12,6.04,22.48,22.85,9.36,8.63,8.81,11.15,3.5,3.63,24.55,24.67,4.07,4.93,9.58,14.85,3.41,3.82,10.9,12.36,3.25,4.37,6.87,5.85,2.68,2.99,2.97,2.94,1.74,2.21,20.29,19.91,4.77,4.62,0.44,0.43,0.49,0.52,0.28,0.35,0.26,0.34
6369,2014_1307_1308,0.5,2014,1307,1308,27,25,25.09,25.79,4.08,3.93,54.52,53.0,8.77,5.96,5.85,5.15,2.37,2.31,17.33,14.21,5.75,4.42,18.61,19.91,7.18,6.78,25.61,29.03,9.25,9.77,10.64,12.03,4.26,3.19,27.52,25.26,4.33,4.91,15.45,13.0,4.84,3.46,10.61,12.65,3.44,3.46,4.85,4.65,2.39,2.14,5.15,6.21,2.27,2.95,16.94,17.15,4.52,4.16,0.48,0.56,0.52,0.54,0.26,0.33,0.32,0.38
6370,2014_1307_1314,0.5,2014,1307,1314,27,23,25.09,27.72,4.08,3.79,54.52,59.88,8.77,5.84,5.85,4.19,2.37,2.33,17.33,12.47,5.75,3.76,18.61,16.69,7.18,7.32,25.61,26.69,9.25,10.9,10.64,14.06,4.26,4.6,27.52,25.69,4.33,4.4,15.45,15.56,4.84,3.83,10.61,12.03,3.44,2.76,4.85,7.31,2.39,2.55,5.15,4.78,2.27,3.02,16.94,20.31,4.52,4.21,0.48,0.45,0.52,0.5,0.26,0.28,0.32,0.37
6371,2014_1307_1326,0.5,2014,1307,1326,27,25,25.09,24.09,4.08,4.03,54.52,53.68,8.77,5.19,5.85,5.79,2.37,2.91,17.33,17.79,5.75,3.67,18.61,15.82,7.18,5.79,25.61,22.97,9.25,7.32,10.64,10.09,4.26,3.87,27.52,24.0,4.33,4.44,15.45,12.03,4.84,3.87,10.61,11.18,3.44,3.21,4.85,7.65,2.39,2.75,5.15,4.5,2.27,2.57,16.94,16.5,4.52,4.05,0.48,0.43,0.52,0.5,0.26,0.28,0.32,0.3
6372,2014_1307_1328,0.5,2014,1307,1328,27,23,25.09,27.62,4.08,3.66,54.52,61.31,8.77,6.14,5.85,8.53,2.37,3.11,17.33,22.56,5.75,5.55,18.61,18.38,7.18,6.57,25.61,24.5,9.25,8.64,10.64,11.88,4.26,3.46,27.52,25.78,4.33,5.32,15.45,14.66,4.84,3.83,10.61,11.44,3.44,3.49,4.85,6.84,2.39,2.27,5.15,3.28,2.27,2.0,16.94,19.03,4.52,3.51,0.48,0.4,0.52,0.52,0.26,0.26,0.32,0.32
6373,2014_1307_1329,0.5,2014,1307,1329,27,21,25.09,26.42,4.08,4.38,54.52,56.85,8.77,7.43,5.85,7.15,2.37,3.07,17.33,19.42,5.75,5.34,18.61,20.33,7.18,7.17,25.61,28.09,9.25,9.66,10.64,9.55,4.26,3.17,27.52,25.7,4.33,4.98,15.45,13.64,4.84,4.71,10.61,10.42,3.44,2.51,4.85,7.58,2.39,3.66,5.15,4.79,2.27,2.52,16.94,19.61,4.52,4.74,0.48,0.51,0.52,0.53,0.26,0.23,0.32,0.28
6374,2014_1307_1332,0.5,2014,1307,1332,27,23,25.09,27.41,4.08,4.47,54.52,58.56,8.77,8.58,5.85,7.78,2.37,2.54,17.33,19.84,5.75,4.75,18.61,19.25,7.18,6.91,25.61,25.12,9.25,8.96,10.64,10.78,4.26,3.95,27.52,23.5,4.33,5.27,15.45,14.44,4.84,4.09,10.61,11.66,3.44,3.87,4.85,7.94,2.39,2.88,5.15,3.38,2.27,2.18,16.94,21.25,4.52,3.79,0.48,0.44,0.52,0.54,0.26,0.27,0.32,0.32
6375,2014_1307_1338,0.5,2014,1307,1338,27,25,25.09,24.85,4.08,5.58,54.52,53.88,8.77,7.36,5.85,5.15,2.37,2.76,17.33,14.44,5.75,4.41,18.61,17.62,7.18,5.87,25.61,24.79,9.25,7.73,10.64,12.15,4.26,4.17,27.52,23.94,4.33,4.14,15.45,15.62,4.84,4.51,10.61,10.56,3.44,2.88,4.85,7.0,2.39,2.73,5.15,3.0,2.27,1.87,16.94,17.5,4.52,4.25,0.48,0.47,0.52,0.51,0.26,0.27,0.32,0.38
6376,2014_1307_1344,0.5,2014,1307,1344,27,23,25.09,24.15,4.08,4.25,54.52,56.79,8.77,7.15,5.85,6.29,2.37,2.74,17.33,18.0,5.75,4.65,18.61,18.62,7.18,6.81,25.61,23.82,9.25,8.11,10.64,12.44,4.26,4.32,27.52,24.38,4.33,4.26,15.45,13.65,4.84,3.67,10.61,11.65,3.44,3.27,4.85,5.59,2.39,2.49,5.15,4.85,2.27,3.07,16.94,17.32,4.52,3.88,0.48,0.43,0.52,0.48,0.26,0.29,0.32,0.35
6377,2014_1307_1361,0.5,2014,1307,1361,27,27,25.09,23.55,4.08,3.65,54.52,55.39,8.77,6.03,5.85,4.74,2.37,2.18,17.33,13.97,5.75,3.8,18.61,16.52,7.18,6.56,25.61,24.87,9.25,8.87,10.64,12.9,4.26,4.04,27.52,23.9,4.33,4.71,15.45,9.35,4.84,3.76,10.61,9.77,3.44,3.24,4.85,7.45,2.39,3.18,5.15,4.97,2.27,2.48,16.94,16.65,4.52,3.57,0.48,0.46,0.52,0.47,0.26,0.24,0.32,0.36
6378,2014_1307_1372,0.5,2014,1307,1372,27,29,25.09,26.23,4.08,4.51,54.52,56.84,8.77,5.65,5.85,7.16,2.37,2.07,17.33,20.35,5.75,4.56,18.61,16.23,7.18,4.92,25.61,22.81,9.25,5.84,10.64,13.0,4.26,2.71,27.52,20.61,4.33,4.7,15.45,16.42,4.84,4.15,10.61,10.97,3.44,3.2,4.85,7.03,2.39,3.02,5.15,3.16,2.27,2.38,16.94,20.9,4.52,2.9,0.48,0.41,0.52,0.53,0.26,0.28,0.32,0.39
6379,2014_1307_1386,0.5,2014,1307,1386,27,24,25.09,24.64,4.08,3.71,54.52,52.58,8.77,5.78,5.85,7.36,2.37,3.84,17.33,19.36,5.75,5.12,18.61,14.64,7.18,6.02,25.61,22.82,9.25,7.46,10.64,9.61,4.26,3.92,27.52,26.3,4.33,4.45,15.45,14.06,4.84,4.8,10.61,12.33,3.44,3.79,4.85,4.48,2.39,2.46,5.15,4.61,2.27,2.32,16.94,15.82,4.52,4.29,0.48,0.44,0.52,0.54,0.26,0.33,0.32,0.29
6380,2014_1307_1387,0.5,2014,1307,1387,27,25,25.09,24.29,4.08,3.28,54.52,54.65,8.77,5.68,5.85,5.71,2.37,2.58,17.33,17.84,5.75,4.36,18.61,15.77,7.18,4.9,25.61,22.19,9.25,6.9,10.64,9.94,4.26,3.04,27.52,25.74,4.33,4.62,15.45,14.1,4.84,3.68,10.61,12.61,3.44,3.26,4.85,7.39,2.39,2.49,5.15,4.23,2.27,2.16,16.94,17.29,4.52,3.5,0.48,0.41,0.52,0.5,0.26,0.33,0.32,0.29
6381,2014_1307_1390,0.5,2014,1307,1390,27,21,25.09,25.27,4.08,4.5,54.52,54.42,8.77,8.42,5.85,5.91,2.37,2.67,17.33,15.94,5.75,5.21,18.61,17.06,7.18,5.82,25.61,24.27,9.25,6.61,10.64,9.67,4.26,4.58,27.52,25.18,4.33,4.79,15.45,11.79,4.84,4.28,10.61,11.24,3.44,2.91,4.85,5.09,2.39,2.48,5.15,4.24,2.27,2.03,16.94,18.06,4.52,4.23,0.48,0.46,0.52,0.52,0.26,0.28,0.32,0.29
6382,2014_1307_1393,0.5,2014,1307,1393,27,27,25.09,24.06,4.08,4.46,54.52,55.06,8.77,7.53,5.85,5.0,2.37,2.74,17.33,14.94,5.75,5.86,18.61,15.03,7.18,6.58,25.61,21.38,9.25,8.33,10.64,13.19,4.26,4.99,27.52,22.06,4.33,5.03,15.45,11.94,4.84,4.07,10.61,8.91,3.44,2.29,4.85,8.03,2.39,3.02,5.15,4.94,2.27,2.21,16.94,15.91,4.52,4.42,0.48,0.4,0.52,0.49,0.26,0.22,0.32,0.37
6383,2014_1307_1397,0.5,2014,1307,1397,27,20,25.09,24.41,4.08,4.13,54.52,55.16,8.77,6.53,5.85,5.56,2.37,2.7,17.33,16.88,5.75,4.47,18.61,16.12,7.18,6.38,25.61,22.78,9.25,7.56,10.64,13.72,4.26,4.62,27.52,25.03,4.33,4.21,15.45,12.09,4.84,3.87,10.61,10.88,3.44,3.63,4.85,5.19,2.39,2.1,5.15,4.72,2.27,2.61,16.94,17.19,4.52,4.04,0.48,0.42,0.52,0.5,0.26,0.29,0.32,0.39
6384,2014_1307_1400,0.5,2014,1307,1400,27,23,25.09,25.79,4.08,3.77,54.52,59.85,8.77,7.89,5.85,5.12,2.37,2.5,17.33,15.79,5.75,4.78,18.61,17.42,7.18,5.6,25.61,26.24,9.25,7.76,10.64,15.06,4.26,4.51,27.52,26.7,4.33,5.33,15.45,12.76,4.84,3.51,10.61,12.36,3.44,3.04,4.85,5.76,2.39,2.44,5.15,6.0,2.27,2.84,16.94,19.06,4.52,4.74,0.48,0.45,0.52,0.48,0.26,0.31,0.32,0.39
6385,2014_1307_1409,0.5,2014,1307,1409,27,21,25.09,24.67,4.08,4.65,54.52,55.82,8.77,6.45,5.85,5.76,2.37,2.76,17.33,17.7,5.75,5.32,18.61,18.0,7.18,5.77,25.61,26.67,9.25,8.97,10.64,10.79,4.26,2.34,27.52,25.52,4.33,4.03,15.45,12.52,4.84,4.14,10.61,11.45,3.44,3.88,4.85,6.97,2.39,2.38,5.15,3.79,2.27,1.98,16.94,21.42,4.52,5.17,0.48,0.49,0.52,0.49,0.26,0.28,0.32,0.31
6386,2014_1307_1411,0.5,2014,1307,1411,27,18,25.09,24.84,4.08,3.98,54.52,54.22,8.77,7.2,5.85,6.31,2.37,2.29,17.33,17.59,5.75,3.53,18.61,19.06,7.18,5.17,25.61,26.81,9.25,7.12,10.64,11.28,4.26,4.25,27.52,25.44,4.33,5.9,15.45,13.66,4.84,4.9,10.61,13.22,3.44,3.26,4.85,4.59,2.39,2.38,5.15,3.53,2.27,2.02,16.94,16.56,4.52,3.74,0.48,0.51,0.52,0.52,0.26,0.35,0.32,0.33
6387,2014_1307_1417,0.5,2014,1307,1417,27,26,25.09,29.06,4.08,5.37,54.52,59.29,8.77,5.28,5.85,6.38,2.37,2.5,17.33,16.32,5.75,4.72,18.61,17.32,7.18,5.55,25.61,23.12,9.25,6.35,10.64,10.09,4.26,2.55,27.52,25.56,4.33,4.75,15.45,17.21,4.84,4.01,10.61,10.53,3.44,2.5,4.85,9.38,2.39,2.92,5.15,2.88,2.27,1.65,16.94,17.74,4.52,4.36,0.48,0.4,0.52,0.55,0.26,0.23,0.32,0.31
6388,2014_1307_1418,0.5,2014,1307,1418,27,20,25.09,27.39,4.08,4.14,54.52,59.74,8.77,6.9,5.85,7.23,2.37,2.77,17.33,19.32,5.75,5.19,18.61,17.84,7.18,6.36,25.61,26.84,9.25,9.04,10.64,13.65,4.26,4.02,27.52,24.19,4.33,5.77,15.45,13.1,4.84,3.44,10.61,13.87,3.44,3.82,4.85,7.0,2.39,3.01,5.15,3.94,2.27,2.48,16.94,21.16,4.52,4.31,0.48,0.46,0.52,0.52,0.26,0.34,0.32,0.36
6389,2014_1307_1433,0.5,2014,1307,1433,27,26,25.09,26.24,4.08,3.9,54.52,62.68,8.77,5.85,5.85,7.41,2.37,2.81,17.33,21.26,5.75,4.96,18.61,15.09,7.18,7.87,25.61,22.38,9.25,10.01,10.64,14.15,4.26,4.86,27.52,23.74,4.33,4.62,15.45,13.12,4.84,4.28,10.61,12.26,3.44,3.53,4.85,11.18,2.39,3.86,5.15,4.26,2.27,2.12,16.94,19.56,4.52,4.37,0.48,0.36,0.52,0.48,0.26,0.28,0.32,0.35
6390,2014_1307_1437,0.5,2014,1307,1437,27,28,25.09,25.75,4.08,5.1,54.52,56.06,8.77,6.0,5.85,9.03,2.37,2.98,17.33,25.03,5.75,5.13,18.61,18.0,7.18,6.16,25.61,25.25,9.25,7.07,10.64,11.28,4.26,3.59,27.52,25.81,4.33,3.97,15.45,15.62,4.84,3.94,10.61,11.84,3.44,3.84,4.85,6.94,2.39,3.06,5.15,4.03,2.27,2.35,16.94,19.72,4.52,4.33,0.48,0.46,0.52,0.54,0.26,0.29,0.32,0.33
6391,2014_1307_1438,0.5,2014,1307,1438,27,28,25.09,23.06,4.08,4.34,54.52,50.97,8.77,5.47,5.85,5.5,2.37,2.4,17.33,15.09,5.75,4.49,18.61,14.32,7.18,5.98,25.61,21.59,9.25,8.48,10.64,10.91,4.26,2.95,27.52,24.65,4.33,4.68,15.45,13.09,4.84,4.08,10.61,10.21,3.44,3.28,4.85,5.32,2.39,2.91,5.15,3.97,2.27,1.99,16.94,16.06,4.52,3.84,0.48,0.43,0.52,0.51,0.26,0.28,0.32,0.35
6392,2014_1307_1444,0.5,2014,1307,1444,27,22,25.09,23.71,4.08,5.73,54.52,50.81,8.77,7.1,5.85,5.87,2.37,2.47,17.33,17.81,5.75,3.99,18.61,18.87,7.18,7.16,25.61,26.29,9.25,9.22,10.64,9.65,4.26,2.89,27.52,24.87,4.33,4.74,15.45,11.1,4.84,3.7,10.61,14.16,3.44,4.04,4.85,5.74,2.39,2.71,5.15,3.48,2.27,2.29,16.94,18.29,4.52,4.85,0.48,0.53,0.52,0.52,0.26,0.46,0.32,0.32
6393,2014_1307_1451,0.5,2014,1307,1451,27,17,25.09,23.29,4.08,3.63,54.52,49.11,8.77,6.41,5.85,7.21,2.37,2.53,17.33,18.32,5.75,4.09,18.61,18.11,7.18,5.88,25.61,24.54,9.25,7.54,10.64,8.21,4.26,2.88,27.52,25.14,4.33,4.48,15.45,12.89,4.84,4.21,10.61,12.39,3.44,2.99,4.85,3.75,2.39,1.82,5.15,3.86,2.27,1.94,16.94,18.39,4.52,3.63,0.48,0.52,0.52,0.55,0.26,0.34,0.32,0.28
6394,2014_1307_1454,0.5,2014,1307,1454,27,20,25.09,22.79,4.08,4.11,54.52,53.09,8.77,5.9,5.85,7.12,2.37,2.87,17.33,21.61,5.75,4.71,18.61,17.7,7.18,5.81,25.61,24.15,9.25,7.44,10.64,9.79,4.26,3.56,27.52,23.52,4.33,5.2,15.45,13.24,4.84,4.27,10.61,13.64,3.44,3.59,4.85,5.64,2.39,2.18,5.15,2.42,2.27,1.89,16.94,18.3,4.52,3.31,0.48,0.46,0.52,0.5,0.26,0.37,0.32,0.29
6395,2014_1307_1455,0.5,2014,1307,1455,27,33,25.09,24.73,4.08,3.17,54.52,54.09,8.77,5.33,5.85,6.85,2.37,2.2,17.33,19.73,5.75,4.98,18.61,18.64,7.18,5.75,25.61,25.58,9.25,7.27,10.64,11.88,4.26,3.25,27.52,26.73,4.33,3.86,15.45,13.36,4.84,2.92,10.61,10.45,3.44,3.04,4.85,6.85,2.39,2.21,5.15,5.12,2.27,2.56,16.94,16.91,4.52,3.21,0.48,0.48,0.52,0.52,0.26,0.27,0.32,0.35
6396,2014_1307_1458,0.5,2014,1307,1458,27,26,25.09,24.21,4.08,5.02,54.52,52.88,8.77,5.88,5.85,7.76,2.37,2.29,17.33,20.79,5.75,3.7,18.61,17.36,7.18,6.71,25.61,23.33,9.25,8.07,10.64,8.79,4.26,2.93,27.52,24.39,4.33,4.44,15.45,12.12,4.84,3.2,10.61,8.06,3.44,2.98,4.85,5.0,2.39,2.3,5.15,3.52,2.27,1.99,16.94,14.94,4.52,3.32,0.48,0.46,0.52,0.53,0.26,0.19,0.32,0.28
6397,2014_1307_1459,0.5,2014,1307,1459,27,17,25.09,23.76,4.08,4.45,54.52,54.07,8.77,4.93,5.85,5.72,2.37,2.25,17.33,15.97,5.75,4.78,18.61,12.17,7.18,3.9,25.61,18.31,9.25,4.84,10.64,10.55,4.26,3.76,27.52,21.97,4.33,4.63,15.45,12.14,4.84,3.79,10.61,10.28,3.44,3.79,4.85,6.07,2.39,2.56,5.15,1.55,2.27,1.24,16.94,17.62,4.52,3.66,0.48,0.34,0.52,0.49,0.26,0.27,0.32,0.31
6398,2014_1307_1462,0.5,2014,1307,1462,27,21,25.09,25.64,4.08,3.93,54.52,54.39,8.77,7.59,5.85,5.21,2.37,2.56,17.33,14.73,5.75,5.01,18.61,15.73,7.18,6.04,25.61,22.85,9.25,8.63,10.64,11.15,4.26,3.63,27.52,24.67,4.33,4.93,15.45,14.85,4.84,3.82,10.61,12.36,3.44,4.37,4.85,5.85,2.39,2.99,5.15,2.94,2.27,2.21,16.94,19.91,4.52,4.62,0.48,0.43,0.52,0.52,0.26,0.35,0.32,0.34
6399,2014_1308_1314,0.5,2014,1308,1314,25,23,25.79,27.72,3.93,3.79,53.0,59.88,5.96,5.84,5.15,4.19,2.31,2.33,14.21,12.47,4.42,3.76,19.91,16.69,6.78,7.32,29.03,26.69,9.77,10.9,12.03,14.06,3.19,4.6,25.26,25.69,4.91,4.4,13.0,15.56,3.46,3.83,12.65,12.03,3.46,2.76,4.65,7.31,2.14,2.55,6.21,4.78,2.95,3.02,17.15,20.31,4.16,4.21,0.56,0.45,0.54,0.5,0.33,0.28,0.38,0.37
6400,2014_1308_1326,0.5,2014,1308,1326,25,25,25.79,24.09,3.93,4.03,53.0,53.68,5.96,5.19,5.15,5.79,2.31,2.91,14.21,17.79,4.42,3.67,19.91,15.82,6.78,5.79,29.03,22.97,9.77,7.32,12.03,10.09,3.19,3.87,25.26,24.0,4.91,4.44,13.0,12.03,3.46,3.87,12.65,11.18,3.46,3.21,4.65,7.65,2.14,2.75,6.21,4.5,2.95,2.57,17.15,16.5,4.16,4.05,0.56,0.43,0.54,0.5,0.33,0.28,0.38,0.3
6401,2014_1308_1328,0.5,2014,1308,1328,25,23,25.79,27.62,3.93,3.66,53.0,61.31,5.96,6.14,5.15,8.53,2.31,3.11,14.21,22.56,4.42,5.55,19.91,18.38,6.78,6.57,29.03,24.5,9.77,8.64,12.03,11.88,3.19,3.46,25.26,25.78,4.91,5.32,13.0,14.66,3.46,3.83,12.65,11.44,3.46,3.49,4.65,6.84,2.14,2.27,6.21,3.28,2.95,2.0,17.15,19.03,4.16,3.51,0.56,0.4,0.54,0.52,0.33,0.26,0.38,0.32
6402,2014_1308_1329,0.5,2014,1308,1329,25,21,25.79,26.42,3.93,4.38,53.0,56.85,5.96,7.43,5.15,7.15,2.31,3.07,14.21,19.42,4.42,5.34,19.91,20.33,6.78,7.17,29.03,28.09,9.77,9.66,12.03,9.55,3.19,3.17,25.26,25.7,4.91,4.98,13.0,13.64,3.46,4.71,12.65,10.42,3.46,2.51,4.65,7.58,2.14,3.66,6.21,4.79,2.95,2.52,17.15,19.61,4.16,4.74,0.56,0.51,0.54,0.53,0.33,0.23,0.38,0.28
6403,2014_1308_1332,0.5,2014,1308,1332,25,23,25.79,27.41,3.93,4.47,53.0,58.56,5.96,8.58,5.15,7.78,2.31,2.54,14.21,19.84,4.42,4.75,19.91,19.25,6.78,6.91,29.03,25.12,9.77,8.96,12.03,10.78,3.19,3.95,25.26,23.5,4.91,5.27,13.0,14.44,3.46,4.09,12.65,11.66,3.46,3.87,4.65,7.94,2.14,2.88,6.21,3.38,2.95,2.18,17.15,21.25,4.16,3.79,0.56,0.44,0.54,0.54,0.33,0.27,0.38,0.32
6404,2014_1308_1338,0.5,2014,1308,1338,25,25,25.79,24.85,3.93,5.58,53.0,53.88,5.96,7.36,5.15,5.15,2.31,2.76,14.21,14.44,4.42,4.41,19.91,17.62,6.78,5.87,29.03,24.79,9.77,7.73,12.03,12.15,3.19,4.17,25.26,23.94,4.91,4.14,13.0,15.62,3.46,4.51,12.65,10.56,3.46,2.88,4.65,7.0,2.14,2.73,6.21,3.0,2.95,1.87,17.15,17.5,4.16,4.25,0.56,0.47,0.54,0.51,0.33,0.27,0.38,0.38
6405,2014_1308_1344,0.5,2014,1308,1344,25,23,25.79,24.15,3.93,4.25,53.0,56.79,5.96,7.15,5.15,6.29,2.31,2.74,14.21,18.0,4.42,4.65,19.91,18.62,6.78,6.81,29.03,23.82,9.77,8.11,12.03,12.44,3.19,4.32,25.26,24.38,4.91,4.26,13.0,13.65,3.46,3.67,12.65,11.65,3.46,3.27,4.65,5.59,2.14,2.49,6.21,4.85,2.95,3.07,17.15,17.32,4.16,3.88,0.56,0.43,0.54,0.48,0.33,0.29,0.38,0.35
6406,2014_1308_1361,0.5,2014,1308,1361,25,27,25.79,23.55,3.93,3.65,53.0,55.39,5.96,6.03,5.15,4.74,2.31,2.18,14.21,13.97,4.42,3.8,19.91,16.52,6.78,6.56,29.03,24.87,9.77,8.87,12.03,12.9,3.19,4.04,25.26,23.9,4.91,4.71,13.0,9.35,3.46,3.76,12.65,9.77,3.46,3.24,4.65,7.45,2.14,3.18,6.21,4.97,2.95,2.48,17.15,16.65,4.16,3.57,0.56,0.46,0.54,0.47,0.33,0.24,0.38,0.36
6407,2014_1308_1372,0.5,2014,1308,1372,25,29,25.79,26.23,3.93,4.51,53.0,56.84,5.96,5.65,5.15,7.16,2.31,2.07,14.21,20.35,4.42,4.56,19.91,16.23,6.78,4.92,29.03,22.81,9.77,5.84,12.03,13.0,3.19,2.71,25.26,20.61,4.91,4.7,13.0,16.42,3.46,4.15,12.65,10.97,3.46,3.2,4.65,7.03,2.14,3.02,6.21,3.16,2.95,2.38,17.15,20.9,4.16,2.9,0.56,0.41,0.54,0.53,0.33,0.28,0.38,0.39
6408,2014_1308_1386,0.5,2014,1308,1386,25,24,25.79,24.64,3.93,3.71,53.0,52.58,5.96,5.78,5.15,7.36,2.31,3.84,14.21,19.36,4.42,5.12,19.91,14.64,6.78,6.02,29.03,22.82,9.77,7.46,12.03,9.61,3.19,3.92,25.26,26.3,4.91,4.45,13.0,14.06,3.46,4.8,12.65,12.33,3.46,3.79,4.65,4.48,2.14,2.46,6.21,4.61,2.95,2.32,17.15,15.82,4.16,4.29,0.56,0.44,0.54,0.54,0.33,0.33,0.38,0.29
6409,2014_1308_1387,0.5,2014,1308,1387,25,25,25.79,24.29,3.93,3.28,53.0,54.65,5.96,5.68,5.15,5.71,2.31,2.58,14.21,17.84,4.42,4.36,19.91,15.77,6.78,4.9,29.03,22.19,9.77,6.9,12.03,9.94,3.19,3.04,25.26,25.74,4.91,4.62,13.0,14.1,3.46,3.68,12.65,12.61,3.46,3.26,4.65,7.39,2.14,2.49,6.21,4.23,2.95,2.16,17.15,17.29,4.16,3.5,0.56,0.41,0.54,0.5,0.33,0.33,0.38,0.29
6410,2014_1308_1390,0.5,2014,1308,1390,25,21,25.79,25.27,3.93,4.5,53.0,54.42,5.96,8.42,5.15,5.91,2.31,2.67,14.21,15.94,4.42,5.21,19.91,17.06,6.78,5.82,29.03,24.27,9.77,6.61,12.03,9.67,3.19,4.58,25.26,25.18,4.91,4.79,13.0,11.79,3.46,4.28,12.65,11.24,3.46,2.91,4.65,5.09,2.14,2.48,6.21,4.24,2.95,2.03,17.15,18.06,4.16,4.23,0.56,0.46,0.54,0.52,0.33,0.28,0.38,0.29
